Country Name,Country Code,Indicator Name,Indicator Code,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Fragile and conflict affected situations,FCS,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Annualized growth in per capita real survey mean consumption or income, top 10% (%)",SI.SPR.PT10.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Annualized growth in per capita real survey mean consumption or income, top 60% (%)",SI.SPR.PT60.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Annualized growth in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Growth component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Growth component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Growth component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,112,,,121.6,,,127,,,141,,,160.2,,,167.7,,,174.6,,,176.7,,,173.6,,,167,,162.9,164.7,160.1,159.1,,,,
IDA countries classified as fragile situations,DFS,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,141.8,,,154.5,,,163.2,,,179.8,,,198,,,210.1,,,223.5,,,236.7,,,246.6,,,250.5,,250.6,256.9,254,255.7,,,,
IDA countries classified as fragile situations,DFS,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,164.2,,,179.1,,,191.4,,,210.9,,,230.4,,,246.3,,,264.1,,,283.7,,,305,,,321.3,,329.1,337.6,339.6,346.3,,,,
IDA countries classified as fragile situations,DFS,"Population, total",SP.POP.TOTL,156896559,161261312,165941957,170894519,176003499,181107918,186091545,190928958,195662106,200341011,205040978,209830155,214692296,219639035,224792563,230304070,236275272,242782086,249768903,257055628,264384337,271575620,278557598,285401263,292097740,298912175,306216464,313965505,322045168,330414364,339002618,347753949,356689405,365805529,375047433,384345791,393657859,402962482,412290102,421728392,431366300,441295375,451581928,462165000
IDA countries classified as fragile situations,DFS,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,31.4,,,31.6,,,30.9,,,32.3,,,34.5,,,32.6,,,30.7,,,27.7,,,23.9,,,20.3,,18.7,18,17,16.2,,,,
IDA countries classified as fragile situations,DFS,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,46,,,46.5,,,45.5,,,47.1,,,49.1,,,47.2,,,45.6,,,43,,,39.2,,,35.1,,32.8,32.3,31,30.1,,,,
IDA countries classified as fragile situations,DFS,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,58.7,,,59.3,,,57.8,,,59.7,,,62.3,,,60.2,,,58.4,,,54.9,,,49.9,,,44.5,,41.4,40.9,39.3,38.2,,,,
IDA countries classified as fragile situations,DFS,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,74.3,,,75.4,,,74.3,,,76.1,,,77,,,75.4,,,74.8,,,73.5,,,70.9,,,66.8,,63.7,63.7,62.3,61.3,,,,
IDA countries classified as fragile situations,DFS,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,86,,,87.4,,,87.1,,,89.2,,,89.6,,,88.4,,,88.4,,,88.1,,,87.7,,,85.7,,83.6,83.8,83.3,83,,,,
IDA countries classified as fragile situations,DFS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Redistribution component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Redistribution component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Redistribution component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)",SI.SPR.PT10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)",SI.SPR.PT60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA countries classified as fragile situations,DFS,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Annualized growth in per capita real survey mean consumption or income, top 10% (%)",SI.SPR.PT10.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Annualized growth in per capita real survey mean consumption or income, top 60% (%)",SI.SPR.PT60.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Annualized growth in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Growth component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Growth component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Growth component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,343.4,,,379.3,,,417.4,,,454.6,,,494.4,,,496.8,,,534.1,,,558.1,,,508.4,,,492.3,,485.4,479,468.5,463.7,,,,
IDA total,IDA,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,503.8,,,552.2,,,601.3,,,654.4,,,715.8,,,747.7,,,807.2,,,868.5,,,864.8,,,876.6,,886.4,890.7,883.1,886.1,,,,
IDA total,IDA,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,595,,,648,,,704.2,,,767.3,,,841,,,897.8,,,966.1,,,1041.6,,,1093.2,,,1146.3,,1186.5,1206,1216.6,1234.7,,,,
IDA total,IDA,"Population, total",SP.POP.TOTL,545344874,559554197,574441477,589975735,606127297,622837068,640058157,657789609,676054064,694868235,714245175,734192878,754706041,775767696,797359992,819484695,842151196,865221465,888804426,912723862,936862791,961225522,985822652,1010619076,1035516178,1060610253,1086410522,1112771399,1139644030,1167019214,1194886742,1223223216,1252059280,1281448739,1311425875,1342020282,1373548091,1405680382,1438116264,1471227953,1504977561,1539348171,1574352693,1609760000
IDA total,IDA,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,22.2,,,22.6,,,22.9,,,23.2,,,23.5,,,21.8,,,21.2,,,19.8,,,16,,,14.1,,13.2,12.6,12,11.6,,,,
IDA total,IDA,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,40,,,40.6,,,41,,,41.3,,,41.6,,,39.3,,,39,,,38,,,32.9,,,30.1,,28.6,27.7,26.7,25.9,,,,
IDA total,IDA,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,52.2,,,53.1,,,53.8,,,54,,,54.2,,,50.4,,,50.4,,,49,,,41.6,,,37.5,,35.3,34.1,32.7,31.6,,,,
IDA total,IDA,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,76.6,,,77.3,,,77.5,,,77.7,,,78.4,,,75.8,,,76.1,,,76.2,,,70.7,,,66.8,,64.5,63.4,61.6,60.4,,,,
IDA total,IDA,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,90.5,,,90.7,,,90.8,,,91.1,,,92.1,,,91.1,,,91.1,,,91.4,,,89.4,,,87.4,,86.4,85.8,84.9,84.2,,,,
IDA total,IDA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Redistribution component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Redistribution component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Redistribution component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)",SI.SPR.PT10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)",SI.SPR.PT60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,"Annualized growth in per capita real survey mean consumption or income, top 10% (%)",SI.SPR.PT10.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,"Annualized growth in per capita real survey mean consumption or income, top 60% (%)",SI.SPR.PT60.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,"Annualized growth in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Growth component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Growth component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Growth component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,47,,,61.5,,,52.4,,,62.5,,,61,,,67.3,,,69.3,,,62.7,,,54.4,,,39.7,,35.4,33.6,28.4,27.8,,,,
Latin America & Caribbean,LCN,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,95.9,,,120.3,,,108.5,,,124.2,,,125.3,,,134.7,,,137.4,,,131.9,,,117.6,,,90.2,,82.2,77.7,71.8,69.5,,,,
Latin America & Caribbean,LCN,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,166.5,,,195.4,,,188.8,,,213.6,,,221.9,,,234.5,,,239.3,,,239.6,,,225.7,,,191.3,,182,175.7,167.2,165.8,,,,
Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,316987646,324590837,332247800,339956419,347735305,355593111,363543431,371580994,379697683,387868173,396059351,404246768,412413602,420560827,428701267,436857131,445044474,453251622,461466819,469673465,477832467,485913138,493920488,501837820,509664957,517324344,524829251,532173298,539373833,546480980,553565918,560677885,567826545,575000048,582186320,589354222,596479937,603537118,610547919,617495658,624335544,631062661,637668677,644139000
Latin America & Caribbean,LCN,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,5.1,,,6.2,,,5,,,5.8,,,5.4,,,6,,,5.9,,,4.7,,,4,,,2.8,,2.4,2.3,1.8,1.8,,,,
Latin America & Caribbean,LCN,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,11,,,13.1,,,10.9,,,12,,,11.3,,,11.9,,,11.6,,,10.2,,,8.6,,,6.2,,5.4,5.1,4.4,4.2,,,,
Latin America & Caribbean,LCN,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,12.8,,,15.7,,,12.6,,,14.2,,,13.1,,,13.7,,,13.5,,,11.7,,,9.8,,,6.9,,6,5.6,4.7,4.5,,,,
Latin America & Caribbean,LCN,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,26.1,,,30.7,,,26.1,,,28.2,,,26.9,,,27.5,,,26.8,,,24.7,,,21.2,,,15.6,,13.9,13,11.8,11.3,,,,
Latin America & Caribbean,LCN,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,45.3,,,49.8,,,45.3,,,48.5,,,47.7,,,47.9,,,46.7,,,44.8,,,40.6,,,33.1,,30.7,29.3,27.6,27.1,,,,
Latin America & Caribbean,LCN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Redistribution component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Redistribution component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Redistribution component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,"Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)",SI.SPR.PT10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,"Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)",SI.SPR.PT60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
